head,tail,relation,edge_direction,evidence_count,mean_confidence,max_confidence,edge_score,evidence
Adolphine,Sigiswald,romantic,undirected,12,0.9780326133333334,0.99501365,2.508604123145761,"Infobox field family/Spouse: Nahelache (First Wife, Former Second Wife) Adolphine (First Wife, Former) Rozemyne (Engaged, Cancelled) | With Eglantine now removed from his consideration for a first wife, Sigiswald gets engaged with Adolphine of Drewanchel. | Infobox field family/Spouse: Prince Sigiswald (Former)"
Heisshitze,Magdalena,romantic,undirected,2,0.9570501499999999,0.9601876,1.0514270556616576,"This infuriated Magdalena who was already in love with Trauerqual the fifth prince. | To this end they pressured their Aub to arrange a marriage between Ferdinand and Magdalena, without getting her consent."
Brunhilde,Hartmut,family,undirected,2,0.95499565,0.9590257,1.0491699567145891,"*Hartmut is a distant blood relative of Rozemyne and several of her other retainers, including Leonore, Brunhilde, Cornelius, and Traugott , all of whom are descendants of important Liesegang faction members. | *The first time Brunhilde appears on page is in Part 3 Volume 3, as ""Count Groschel's daughter with crimson red hair"" during the first study material sales conducted by Rozemyne. *As Rozemyne is the baptized daughter of Elvira, Brunhilde is a distant ""blood"" relative of Rozemyne and several of her other fellow retainers, including Hartmut, Leonore, Cornelius, and Traugott, all of whom are descendants of important Liesegang faction members."
Arno,Fran,enemy_rival,undirected,2,0.95440055,0.9570088,1.0485161725416028,"Although Fran didn't realize it, this experience earned him the intense hatred of Arno, a fellow gray priest who served Sister Margaret alongside him. | While others believe Arno is inflexible, in reality, he is acting out of malice towards both High Bishop and Fran."
Cornelius,Nikolaus,family,undirected,2,0.95425675,0.9574458,1.0483581920944922,"This surprises Cornelius, who points out that this will very likely upset his mother, to which Nikolaus replies that Trudeliede ""bothers me as much as does any of you,"" indicating that his relationship to his mother is rather strained. | Infobox field family/Brother: Eckhart (Half-Brother) Lamprecht (Half-Brother) Cornelius (Half-Brother)"
Goddess of Light,Mestionora,family,undirected,2,0.9533583800000001,0.95576423,1.0473712317727215,"To hide and protect her from her jealous father, the God of Darkness blessed her with hair as black as the night sky, and the Goddess of Light blessed her with golden eyes. | Infobox field family/Offspring: Mestionora (Granddaughter)"
Ferdinand,Detlinde,service_retainer,directed,1,0.9995702,0.9995702,0.6928492659017406,"He is the youngest out of Ferdinand's temple attendants. * Zahm - A gray priest attendant reassigned to Rozemyne’s service. *Strahl - An Ahrensbach archnoble who served the previous Aub Ahrensbach until his death and was later dismissed by Detlinde, freeing him up to become Ferdinand's guard knight."
Ferdinand,Strahl,service_retainer,directed,1,0.99954,0.99954,0.6928283328568877,"He is the youngest out of Ferdinand's temple attendants. * Zahm - A gray priest attendant reassigned to Rozemyne’s service. *Strahl - An Ahrensbach archnoble who served the previous Aub Ahrensbach until his death and was later dismissed by Detlinde, freeing him up to become Ferdinand's guard knight."
Ferdinand,Zahm,service_retainer,directed,1,0.9995363,0.9995363,0.6928257682123197,"He is the youngest out of Ferdinand's temple attendants. * Zahm - A gray priest attendant reassigned to Rozemyne’s service. *Strahl - An Ahrensbach archnoble who served the previous Aub Ahrensbach until his death and was later dismissed by Detlinde, freeing him up to become Ferdinand's guard knight."
Strahl,Detlinde,service_retainer,directed,1,0.99937856,0.99937856,0.6927164311760581,He then served as one of Ferdinand's guard knights after his demotion by Detlinde.
Melchior,Kazmiar,service_retainer,directed,1,0.9993672,0.9993672,0.692708557024087,"*Sargerecht - Technically, Sargerecht is still Florencia's retainer and Melchior's tutor at the moment, but will become Melchior's head attendant upon his baptism. *Kazmiar - Kazmiar is an archattendant."
Arno,Ferdinand,service_retainer,directed,1,0.99934345,0.99934345,0.6926920947785487,"Arno (アルノー Arunoo) was a grey priest, who served as Ferdinand's head attendant."
Melchior,Florencia,service_retainer,directed,1,0.99921405,0.99921405,0.6926024015333841,"*Sargerecht - Technically, Sargerecht is still Florencia's retainer and Melchior's tutor at the moment, but will become Melchior's head attendant upon his baptism. *Kazmiar - Kazmiar is an archattendant."
Rozemyne,Damuel,service_retainer,directed,1,0.9991416,0.9991416,0.6925521830201526,"Rozemyne continues to employ her existing attendants from her time as an apprentice shrine maiden, as well as her guard knight Damuel."
Melchior,Sargerecht,service_retainer,directed,1,0.99894446,0.99894446,0.6924155359849771,"*Sargerecht - Technically, Sargerecht is still Florencia's retainer and Melchior's tutor at the moment, but will become Melchior's head attendant upon his baptism. *Kazmiar - Kazmiar is an archattendant."
Rihyarda,Sylvester,service_retainer,directed,1,0.99857485,0.99857485,0.6921593418555703,Infobox field occupation: Attendant Sylvester's Head Attendant Rozemyne's Head Attendant (Former) Georgine's Head Attendant (Former) Veronica's Head Attendant
Rihyarda,Georgine,service_retainer,directed,1,0.99846846,0.99846846,0.6920855979270305,Infobox field occupation: Attendant Sylvester's Head Attendant Rozemyne's Head Attendant (Former) Georgine's Head Attendant (Former) Veronica's Head Attendant
Ferdinand,Jenni,enemy_rival,undirected,1,0.99844956,0.99844956,0.6920724974453178,"She is hit by the full force of the mana clashing between Bindewald and Ferdinand, which completely obliterates her body, leaving not even dust behind."
Georgine,Rihyarda,service_retainer,directed,1,0.99830025,0.99830025,0.6919690036397885,"*Rihyarda - As the special attendant who serve the archduke family of Ehrenfest, Rihyarda was assigned to serve Georgine for years, until she was reassigned as Sylvester's retainer."
Liz,Benno,service_retainer,directed,1,0.99814165,0.99814165,0.6918590704969517,"The impact of Liz's untimely death lingers in Benno's memories, an indelible mark on his heart that shapes his perspective and actions."
Rihyarda,Veronica,service_retainer,directed,1,0.9981402,0.9981402,0.6918580654335399,Infobox field occupation: Attendant Sylvester's Head Attendant Rozemyne's Head Attendant (Former) Georgine's Head Attendant (Former) Veronica's Head Attendant
Arno,Count Bindewald,enemy_rival,undirected,1,0.9981029,0.9981029,0.6918322110437051,"The High Bishop believed that both Ferdinand and the Sylvester were away, so he, along with Count Bindewald, plotted to attack and capture Myne inside the temple."
Arno,Myne,enemy_rival,undirected,1,0.9977969,0.9977969,0.6916201080064537,"The High Bishop believed that both Ferdinand and the Sylvester were away, so he, along with Count Bindewald, plotted to attack and capture Myne inside the temple."
Elusia,Ortwin,service_retainer,directed,1,0.99776936,0.99776936,0.6916010187331011,Elusia is the retainer that delivers Hannelore's letter to Charlotte inquiring on Ehrenfest's stance on the bride-stealing ditter after Wilfried made personal comments of supporting Ortwin.
Bonifatius,Angelica,service_retainer,directed,1,0.9977639,0.9977639,0.6915972341494953,"As an archduke candidate of Ehrenfest and a former commander of the Knight's Order, Bonifatius is a highly skilled knight and trained Angelica as his disciple."
Ferdinand,Sergius,service_retainer,directed,1,0.99771667,0.99771667,0.6915644968081573,He specializes in collecting information. * Sergius - An Ahrensbach noble assigned to be his attendant upon his arrival in Ahrensbach. *Eckhart - An archnoble who serves as a guard knight.
Leonore,Angelica,service_retainer,directed,1,0.9976781,0.9976781,0.6915377621214032,"Leonore was chosen as one of Rozemyne’s retainers, primarily to serve as a replacement for Angelica, who was about to graduate."
Liz,Mark,service_retainer,directed,1,0.9976417,0.9976417,0.6915125315640307,"The impact of Liz's untimely death lingers in Benno's memories, an indelible mark on his heart that shapes his perspective and actions."
Gieselfried,Strahl,service_retainer,directed,1,0.99759656,0.99759656,0.6914812429003002,"*Strahl - An archknight, who served Gieselfried loyally and competently as his guard knight and the commander of Ahrensbach's Knight's Order until Gieselfried's death."
Lieseleta,Clarissa,service_retainer,directed,1,0.9974268,0.9974268,0.6913635742349284,"For Lady Rozemyne's fourth' year at the Royal Academy, Lieseleta is chosen to accompany her as her adult retainer, with Ottilie staying behind to help contain Clarissa and prepare for her lady's move to the Sovereignty come spring."
Fairseele,Letizia,service_retainer,directed,1,0.9974112,0.9974112,0.6913527611389118,"Fairseele is an Ahrensbach, soon-to be Alexandrian, noble and apprentice attendant of Letizia."
Leonzio,Strahl,enemy_rival,undirected,1,0.99734,0.99734,0.6913034090596558,"Just a short time later, Detlinde dismisses Strahl from his position of Knight's Commander over being ""too critical and irritating,"" for pointing out how inappropriate her frequent visits to the Lanzenave estate and open shows of affection for Lord Leonzio are, apparently not caring for his qualification and proven loyalty the slightest bit."
Werdekraf,Werdekraf's Elder Brother,family,undirected,1,0.9971396,0.9971396,0.6911645023646716,Werdekraf's Elder Brother is a member of Dunkelfelger's archducal family and the elder brother of Werdekraf and Magdalena.
Lieseleta,Ottilie,service_retainer,directed,1,0.9970535,0.9970535,0.6911048223924254,"For Lady Rozemyne's fourth' year at the Royal Academy, Lieseleta is chosen to accompany her as her adult retainer, with Ottilie staying behind to help contain Clarissa and prepare for her lady's move to the Sovereignty come spring."
Elusia,Wilfried,service_retainer,directed,1,0.99683577,0.99683577,0.6909539034568021,Elusia is the retainer that delivers Hannelore's letter to Charlotte inquiring on Ehrenfest's stance on the bride-stealing ditter after Wilfried made personal comments of supporting Ortwin.
Elusia,Charlotte,service_retainer,directed,1,0.9967614,0.9967614,0.6909023541009839,Elusia is the retainer that delivers Hannelore's letter to Charlotte inquiring on Ehrenfest's stance on the bride-stealing ditter after Wilfried made personal comments of supporting Ortwin.
Rudiger,Sylvester,family,undirected,1,0.99670935,0.99670935,0.6908662757902357,"Infobox field family/Relatives: Karstedt (Cousin) Detlinde (Niece) Alstede (Niece) Wolfram (Nephew, Deceased) Rudiger (Nephew)"
Benno,Mark,enemy_rival,undirected,1,0.9966821,0.9966821,0.6908473875295654,"In general, Mark is a very kindhearted person, but when someone treats Benno with disrespect, it can bring out his well-hidden vindictive streak."
Wilma,Zasha,friend_ally,undirected,1,0.9964972,0.9964972,0.6907192246158799,"Along with his other brothers, Zasha occasionally does little tasks for Myne and Lutz for some extra pocket money, like carving the wooden parts for hairpins or engraving illustrations that Wilma drew on wood."
Sieg,Wilma,friend_ally,undirected,1,0.99646795,0.99646795,0.6906989500608485,"Along with his other brothers, Sieg occasionally does little tasks for Myne and Lutz for some extra pocket money, like carving the wooden parts for hairpins or engraving illustrations that Wilma drew on wood."
Gabriele,Rudiger,family,undirected,1,0.99646395,0.99646395,0.6906961774721263,"Infobox field family/Offspring: Constanze (Granddaughter) Georgine (Granddaughter) Sylvester (Grandson) Wilfried (Great-Grandson) Rozemyne (Great-Granddaugther, through Adoption) Charlotte (Great-Granddaughter) Melchior (Great-Grandson) Henrietta (Great-Granddaughter) Detlinde (Great-Granddaughter) Rudiger (Great-Grandson) Alstede (Great-Granddaughter) Wolfram (Great-Grandson, Deceased)"
Detlinde,Gabriele,family,undirected,1,0.996454,0.996454,0.6906892806576796,"Infobox field family/Offspring: Constanze (Granddaughter) Georgine (Granddaughter) Sylvester (Grandson) Wilfried (Great-Grandson) Rozemyne (Great-Granddaugther, through Adoption) Charlotte (Great-Granddaughter) Melchior (Great-Grandson) Henrietta (Great-Granddaughter) Detlinde (Great-Granddaughter) Rudiger (Great-Grandson) Alstede (Great-Granddaughter) Wolfram (Great-Grandson, Deceased)"
Anastasius,Magdalena,enemy_rival,undirected,1,0.99644727,0.99644727,0.6906846157771546,"With even more rage against the traitor, she sets off alongside the Dunkelfelger knights and makes for the auditorium, where the last remains of the enemy troops still at large in the Royal Academy are concentrated and locked in a battle with Ahrensbach and Ehrenfest forces led by Rozemyne and Ferdinand, as well as Anastasius and his personal guards."
Gabriele,Melchior,family,undirected,1,0.9964323,0.9964323,0.6906742393638616,"Infobox field family/Offspring: Constanze (Granddaughter) Georgine (Granddaughter) Sylvester (Grandson) Wilfried (Great-Grandson) Rozemyne (Great-Granddaugther, through Adoption) Charlotte (Great-Granddaughter) Melchior (Great-Grandson) Henrietta (Great-Granddaughter) Detlinde (Great-Granddaughter) Rudiger (Great-Grandson) Alstede (Great-Granddaughter) Wolfram (Great-Grandson, Deceased)"
Charlotte,Gabriele,family,undirected,1,0.9964078,0.9964078,0.6906572572579378,"Infobox field family/Offspring: Constanze (Granddaughter) Georgine (Granddaughter) Sylvester (Grandson) Wilfried (Great-Grandson) Rozemyne (Great-Granddaugther, through Adoption) Charlotte (Great-Granddaughter) Melchior (Great-Grandson) Henrietta (Great-Granddaughter) Detlinde (Great-Granddaughter) Rudiger (Great-Grandson) Alstede (Great-Granddaughter) Wolfram (Great-Grandson, Deceased)"
Arno,Sylvester,enemy_rival,undirected,1,0.99633706,0.99633706,0.690608224026385,"The High Bishop believed that both Ferdinand and the Sylvester were away, so he, along with Count Bindewald, plotted to attack and capture Myne inside the temple."
Ferdinand,Werdekraf,enemy_rival,undirected,1,0.99633574,0.99633574,0.6906073090721068,"Shortly after the end of Hannelore's fourth year at the Royal Academy, Ehrenfest contacts Dunkelfelger to inform them of Ahrensbach committing treason and trying to kill Ferdinand, as well as their intentions to ally with Dunkelfelger to launch an assault, or as Rozemyne words it ""true ditter,"" to steal the enemy's foundation and rescue Ferdinand."
Myne,Shikikoza,enemy_rival,undirected,1,0.99632555,0.99632555,0.6906002459023368,"When Myne, one of the hated commoners, has a much bigger mana capacity and is granted blue robes thus in his mind lowering his former position as a blue priest even more, it plays directly into his complexes, instilling a deep hatred for her in him."
